datetime,equity,in_position
2021-08-27,1.0579345088161203,1
2021-08-30,1.0780856423173797,1
2021-08-31,1.1057934508816114,1
2021-09-01,1.120906801007556,1
2021-09-02,1.1146095717884124,1
2021-09-03,1.1397984886649866,1
2021-09-06,1.1435768261964727,1
2021-09-07,1.1196473551637272,1
2021-09-08,1.0314861460957172,1
2021-09-09,1.0050377833753141,1
2021-09-10,1.0327455919395458,1
2021-09-13,1.027707808564231,1
2021-09-14,1.027707808564231,0
2021-09-15,1.027707808564231,0
2021-09-16,1.027707808564231,0
2021-09-17,1.027707808564231,0
2021-09-23,1.027707808564231,0
2021-09-24,1.027707808564231,0
2021-09-27,1.027707808564231,0
2021-09-28,1.027707808564231,0
2021-09-29,1.027707808564231,0
2021-09-30,1.027707808564231,0
2021-10-01,1.027707808564231,0
2021-10-05,1.027707808564231,0
2021-10-06,1.027707808564231,0
2021-10-07,1.027707808564231,0
2021-10-08,1.027707808564231,0
2021-10-12,1.027707808564231,0
2021-10-13,1.027707808564231,0
2021-10-14,1.027707808564231,0
2021-10-15,1.027707808564231,0
2021-10-18,1.027707808564231,0
2021-10-19,1.027707808564231,0
2021-10-20,1.027707808564231,0
2021-10-21,1.027707808564231,0
2021-10-22,1.027707808564231,0
2021-10-25,1.027707808564231,0
2021-10-26,1.027707808564231,0
2021-10-27,1.027707808564231,0
2021-10-28,1.027707808564231,0
2021-10-29,1.027707808564231,0
2021-11-01,1.027707808564231,0
2021-11-02,1.027707808564231,0
2021-11-03,1.027707808564231,0
2021-11-04,1.027707808564231,0
2021-11-05,1.027707808564231,0
2021-11-08,1.027707808564231,0
2021-11-09,1.027707808564231,0
2021-11-10,1.027707808564231,0
2021-11-11,1.027707808564231,0
2021-11-12,1.027707808564231,0
2021-11-15,1.027707808564231,0
2021-11-16,1.027707808564231,0
2021-11-17,1.027707808564231,0
2021-11-18,1.043084982757212,1
2021-11-19,1.0353963956607215,1
2021-11-22,1.0507735698537026,1
2021-11-23,1.0251449461987343,1
2021-11-24,1.0123306343712501,1
2021-11-25,1.0174563591022439,1
2021-11-26,0.9982348913610175,1
2021-11-29,0.9982348913610175,0
2021-11-30,0.9982348913610175,0
2021-12-01,0.9982348913610175,0
2021-12-02,0.9982348913610175,0
2021-12-03,0.9982348913610175,0
2021-12-06,0.9982348913610175,0
2021-12-07,0.9956883737810149,1
2021-12-08,0.9956883737810149,0
2021-12-09,0.9956883737810149,0
2021-12-10,0.9956883737810149,0
2021-12-13,0.9956883737810149,0
2021-12-14,0.9956883737810149,0
2021-12-15,0.9956883737810149,0
2021-12-16,0.9956883737810149,0
2021-12-17,0.9956883737810149,0
2021-12-20,0.9956883737810149,0
2021-12-21,0.9956883737810149,0
2021-12-22,0.9956883737810149,0
2021-12-23,0.9956883737810149,0
2021-12-24,0.9956883737810149,0
2021-12-27,0.9956883737810149,0
2021-12-28,0.9956883737810149,0
2021-12-29,0.9956883737810149,0
2021-12-30,0.9956883737810149,0
2022-01-04,0.9956883737810149,0
2022-01-05,0.9956883737810149,0
2022-01-06,0.9956883737810149,0
2022-01-07,0.9956883737810149,0
2022-01-10,0.9956883737810149,0
2022-01-11,0.9956883737810149,0
2022-01-12,0.9956883737810149,0
2022-01-13,0.9956883737810149,0
2022-01-14,0.9956883737810149,0
2022-01-17,0.9956883737810149,0
2022-01-18,0.9956883737810149,0
2022-01-19,0.9956883737810149,0
2022-01-20,0.9956883737810149,0
2022-01-21,0.9956883737810149,0
2022-01-24,0.9956883737810149,0
2022-01-25,0.9956883737810149,0
2022-01-26,0.9956883737810149,0
2022-01-27,0.9956883737810149,0
2022-01-28,0.9956883737810149,0
2022-02-03,0.9956883737810149,0
2022-02-04,0.9956883737810149,0
2022-02-07,0.9956883737810149,0
2022-02-08,0.9956883737810149,0
2022-02-09,0.9956883737810149,0
2022-02-10,0.9956883737810149,0
2022-02-11,0.9956883737810149,0
2022-02-14,0.9956883737810149,0
2022-02-15,0.9956883737810149,0
2022-02-16,0.9956883737810149,0
2022-02-17,0.9956883737810149,0
2022-02-18,0.9956883737810149,0
2022-02-21,0.9956883737810149,0
2022-02-22,0.9956883737810149,0
2022-02-23,0.9956883737810149,0
2022-02-24,0.9956883737810149,0
2022-02-25,0.9956883737810149,0
2022-02-28,0.9956883737810149,0
2022-03-02,0.9956883737810149,0
2022-03-03,0.9956883737810149,0
2022-03-04,0.9956883737810149,0
2022-03-07,0.9956883737810149,0
2022-03-08,0.9956883737810149,0
2022-03-10,0.9956883737810149,0
2022-03-11,0.9956883737810149,0
2022-03-14,0.9956883737810149,0
2022-03-15,0.9956883737810149,0
2022-03-16,0.9956883737810149,0
2022-03-17,0.9956883737810149,0
2022-03-18,0.9956883737810149,0
2022-03-21,0.9956883737810149,0
2022-03-22,0.9956883737810149,0
2022-03-23,0.9956883737810149,0
2022-03-24,0.9956883737810149,0
2022-03-25,0.9956883737810149,0
2022-03-28,0.9956883737810149,0
2022-03-29,0.9956883737810149,0
2022-03-30,0.9956883737810149,0
2022-03-31,0.9956883737810149,0
2022-04-01,0.9956883737810149,0
2022-04-04,1.0031078102473414,1
2022-04-05,1.016462795886729,1
2022-04-06,0.9793656135550965,1
2022-04-07,0.9526556422763213,1
2022-04-08,0.9393006566369336,1
2022-04-11,0.9289134455840765,1
2022-04-12,0.9155584599446888,1
2022-04-13,0.92149400911775,1
2022-04-14,0.9289134455840765,1
2022-04-15,0.9155584599446888,1
2022-04-18,0.9096229107716276,1
2022-04-19,0.925945670997546,1
2022-04-20,0.936332882050403,1
2022-04-21,0.9185262345312194,1
2022-04-22,0.9185262345312194,0
2022-04-25,0.9185262345312194,0
2022-04-26,0.9185262345312194,0
2022-04-27,0.9185262345312194,0
2022-04-28,0.9185262345312194,0
2022-04-29,0.9185262345312194,0
2022-05-02,0.9185262345312194,0
2022-05-03,0.9185262345312194,0
2022-05-04,0.9185262345312194,0
2022-05-06,0.9185262345312194,0
2022-05-10,0.9185262345312194,0
2022-05-11,0.9185262345312194,0
2022-05-12,0.9185262345312194,0
2022-05-13,0.9185262345312194,0
2022-05-16,0.9185262345312194,0
2022-05-17,0.9185262345312194,0
2022-05-18,0.9185262345312194,0
2022-05-19,0.9185262345312194,0
2022-05-20,0.9185262345312194,0
2022-05-23,0.9185262345312194,0
2022-05-24,0.9185262345312194,0
2022-05-25,0.9185262345312194,0
2022-05-26,0.9185262345312194,0
2022-05-27,0.9185262345312194,0
2022-05-30,0.9185262345312194,0
2022-05-31,0.9185262345312194,0
2022-06-02,0.9185262345312194,0
2022-06-03,0.9185262345312194,0
2022-06-07,0.9185262345312194,0
2022-06-08,0.9185262345312194,0
2022-06-09,0.9185262345312194,0
2022-06-10,0.9185262345312194,0
2022-06-13,0.9185262345312194,0
2022-06-14,0.9185262345312194,0
2022-06-15,0.9185262345312194,0
2022-06-16,0.9185262345312194,0
2022-06-17,0.9185262345312194,0
2022-06-20,0.9185262345312194,0
2022-06-21,0.9185262345312194,0
2022-06-22,0.9185262345312194,0
2022-06-23,0.9185262345312194,0
2022-06-24,0.9185262345312194,0
2022-06-27,0.9185262345312194,0
2022-06-28,0.9185262345312194,0
2022-06-29,0.9185262345312194,0
2022-06-30,0.9185262345312194,0
2022-07-01,0.9185262345312194,0
2022-07-04,0.9185262345312194,0
2022-07-05,0.9185262345312194,0
2022-07-06,0.9185262345312194,0
2022-07-07,0.9185262345312194,0
2022-07-08,0.9185262345312194,0
2022-07-11,0.9185262345312194,0
2022-07-12,0.9185262345312194,0
2022-07-13,0.9185262345312194,0
2022-07-14,0.9185262345312194,0
2022-07-15,0.9185262345312194,0
2022-07-18,0.9185262345312194,0
2022-07-19,0.9185262345312194,0
2022-07-20,0.9185262345312194,0
2022-07-21,0.9185262345312194,0
2022-07-22,0.9185262345312194,0
2022-07-25,0.9185262345312194,0
2022-07-26,0.9185262345312194,0
2022-07-27,0.9185262345312194,0
2022-07-28,0.9185262345312194,0
2022-07-29,0.9185262345312194,0
2022-08-01,0.9185262345312194,0
2022-08-02,0.9185262345312194,0
2022-08-03,0.9185262345312194,0
2022-08-04,0.9185262345312194,0
2022-08-05,0.9185262345312194,0
2022-08-08,0.9185262345312194,0
2022-08-09,0.9185262345312194,0
2022-08-10,0.9185262345312194,0
2022-08-11,0.9185262345312194,0
2022-08-12,0.9185262345312194,0
2022-08-16,0.8977685795135647,1
2022-08-17,0.892579165759151,1
2022-08-18,0.864902292402278,1
2022-08-19,0.8579830740630597,1
2022-08-22,0.8493340511390369,1
2022-08-23,0.833765809875796,1
2022-08-24,0.8354956144606005,1
2022-08-25,0.8458744419694278,1
2022-08-26,0.837225419045405,1
2022-08-29,0.8095485456885322,1
2022-08-30,0.8233869823669686,1
2022-08-31,0.8303062007061868,1
2022-09-01,0.8164677640277502,1
2022-09-02,0.8095485456885321,1
2022-09-05,0.8164677640277502,1
2022-09-06,0.8130081548581412,1
2022-09-07,0.8008995227645093,1
2022-09-08,0.8008995227645093,0
2022-09-13,0.8008995227645093,0
2022-09-14,0.8008995227645093,0
2022-09-15,0.8008995227645093,0
2022-09-16,0.8008995227645093,0
2022-09-19,0.8008995227645093,0
2022-09-20,0.8008995227645093,0
2022-09-21,0.8008995227645093,0
2022-09-22,0.8008995227645093,0
2022-09-23,0.8008995227645093,0
2022-09-26,0.8008995227645093,0
2022-09-27,0.8008995227645093,0
2022-09-28,0.8008995227645093,0
2022-09-29,0.8008995227645093,0
2022-09-30,0.8008995227645093,0
2022-10-04,0.8008995227645093,0
2022-10-05,0.8008995227645093,0
2022-10-06,0.8008995227645093,0
2022-10-07,0.8008995227645093,0
2022-10-11,0.8008995227645093,0
2022-10-12,0.8008995227645093,0
2022-10-13,0.8008995227645093,0
2022-10-14,0.8008995227645093,0
2022-10-17,0.8008995227645093,0
2022-10-18,0.8008995227645093,0
2022-10-19,0.8008995227645093,0
2022-10-20,0.8008995227645093,0
2022-10-21,0.8008995227645093,0
2022-10-24,0.8008995227645093,0
2022-10-25,0.8008995227645093,0
2022-10-26,0.8008995227645093,0
2022-10-27,0.8008995227645093,0
2022-10-28,0.8008995227645093,0
2022-10-31,0.8008995227645093,0
2022-11-01,0.8008995227645093,0
2022-11-02,0.8008995227645093,0
2022-11-03,0.8008995227645093,0
2022-11-04,0.8008995227645093,0
2022-11-07,0.8008995227645093,0
2022-11-08,0.8008995227645093,0
2022-11-09,0.8008995227645093,0
2022-11-10,0.8008995227645093,0
2022-11-11,0.8008995227645093,0
2022-11-14,0.8008995227645093,0
2022-11-15,0.8008995227645093,0
2022-11-16,0.8008995227645093,0
2022-11-17,0.8008995227645093,0
2022-11-18,0.8008995227645093,0
2022-11-21,0.8008995227645093,0
2022-11-22,0.8008995227645093,0
2022-11-23,0.8008995227645093,0
2022-11-24,0.8008995227645093,0
2022-11-25,0.8008995227645093,0
2022-11-28,0.8008995227645093,0
2022-11-29,0.8008995227645093,0
2022-11-30,0.8008995227645093,0
2022-12-01,0.8008995227645093,0
2022-12-02,0.8008995227645093,0
2022-12-05,0.8008995227645093,0
2022-12-06,0.8008995227645093,0
2022-12-07,0.7922644874786385,1
2022-12-08,0.8008995227645092,1
2022-12-09,0.841915940372395,1
2022-12-12,0.8332809050865243,1
2022-12-13,0.8332809050865243,1
2022-12-14,0.835439663907992,1
2022-12-15,0.787946969835703,1
2022-12-16,0.7793119345498323,1
2022-12-19,0.7922644874786384,1
2022-12-20,0.7793119345498324,1
2022-12-21,0.7771531757283647,1
2022-12-22,0.7965820051215737,1
2022-12-23,0.7685181404424939,1
2022-12-26,0.7706768992639617,1
2022-12-27,0.7814706933713,1
2022-12-28,0.7771531757283647,1
2022-12-29,0.7663593816210263,1
2023-01-02,0.7749944169068971,1
2023-01-03,0.7706768992639617,1
2023-01-04,0.787946969835703,1
2023-01-05,0.8030582815859768,1
2023-01-06,0.7987407639430415,1
2023-01-09,0.8483922168367981,1
2023-01-10,0.8332809050865243,1
2023-01-11,0.841915940372395,1
2023-01-12,0.8375984227294597,1
2023-01-13,0.841915940372395,1
2023-01-16,0.8656622874085395,1
2023-01-17,0.8354396639079918,1
2023-01-18,0.8440746991938627,1
2023-01-19,0.8462334580153303,1
2023-01-20,0.8462334580153303,1
2023-01-25,0.8721385638729424,1
2023-01-26,0.8721385638729424,1
2023-01-27,0.9131549814808284,1
2023-01-30,0.8937261520876193,1
2023-01-31,0.8937261520876193,1
2023-02-01,0.8872498756232162,1
2023-02-02,0.8872498756232162,1
2023-02-03,0.9131549814808283,1
2023-02-06,0.9304250520525698,1
2023-02-07,0.9476951226243113,1
2023-02-08,0.9951878166966003,1
2023-02-09,0.9930290578751326,1
2023-02-10,0.9930290578751326,1
2023-02-13,0.962806434374585,1
2023-02-14,0.9671239520175204,1
2023-02-15,0.9304250520525699,1
2023-02-16,0.9520126402672466,1
2023-02-17,0.9304250520525699,1
2023-02-20,0.9455363638028436,1
2023-02-21,0.9304250520525698,1
2023-02-22,0.9131549814808283,1
2023-02-23,0.921790016766699,1
2023-02-24,0.8980436697305545,1
2023-02-27,0.8980436697305545,1
2023-02-28,0.9002024285520223,1
2023-03-02,0.8894086344446839,1
2023-03-03,0.8872498756232162,1
2023-03-06,0.9261075344096344,1
2023-03-07,0.9109962226593606,1
2023-03-08,0.8742973226944101,1
2023-03-09,0.8721385638729424,1
2023-03-10,0.8626400250584846,1
2023-03-13,0.8742973226944101,1
2023-03-14,0.8462334580153302,1
2023-03-15,0.8479604650725044,1
2023-03-16,0.8509827274225592,1
2023-03-17,0.854868493301201,1
2023-03-20,0.8699798050514748,1
2023-03-21,0.8656622874085393,1
2023-03-22,0.8937261520876193,1
2023-03-23,0.8807735991588133,1
2023-03-24,0.8742973226944103,1
2023-03-27,0.8604812662370172,1
2023-03-28,0.8604812662370172,0
2023-03-29,0.8604812662370172,0
2023-03-30,0.8604812662370172,0
2023-03-31,0.8604812662370172,0
2023-04-03,0.8604812662370172,0
2023-04-04,0.8604812662370172,0
2023-04-05,0.8604812662370172,0
2023-04-06,0.8604812662370172,0
2023-04-07,0.8604812662370172,0
2023-04-10,0.8604812662370172,0
2023-04-11,0.8604812662370172,0
2023-04-12,0.8604812662370172,0
2023-04-13,0.8604812662370172,0
2023-04-14,0.8604812662370172,0
2023-04-17,0.8604812662370172,0
2023-04-18,0.8604812662370172,0
2023-04-19,0.8604812662370172,0
2023-04-20,0.8604812662370172,0
2023-04-21,0.8604812662370172,0
2023-04-24,0.8604812662370172,0
2023-04-25,0.8604812662370172,0
2023-04-26,0.8604812662370172,0
2023-04-27,0.8604812662370172,0
2023-04-28,0.8604812662370172,0
2023-05-02,0.8604812662370172,0
2023-05-03,0.8604812662370172,0
2023-05-04,0.8604812662370172,0
2023-05-08,0.8604812662370172,0
2023-05-09,0.8604812662370172,0
2023-05-10,0.8604812662370172,0
2023-05-11,0.8604812662370172,0
2023-05-12,0.8604812662370172,0
2023-05-15,0.8604812662370172,0
2023-05-16,0.8604812662370172,0
2023-05-17,0.8604812662370172,0
2023-05-18,0.8604812662370172,0
2023-05-19,0.8604812662370172,0
2023-05-22,0.8604812662370172,0
2023-05-23,0.8484745508941751,1
2023-05-24,0.8124544048656488,1
2023-05-25,0.8244611202084909,1
2023-05-26,0.8104532856418418,1
2023-05-30,0.8064510471942278,1
2023-05-31,0.7984465702989997,1
2023-06-01,0.8164566433132627,1
2023-06-02,0.8184577625370697,1
2023-06-05,0.8184577625370697,1
2023-06-07,0.8204588817608768,1
2023-06-08,0.8024488087466136,1
2023-06-09,0.8024488087466136,1
2023-06-12,0.8024488087466136,1
2023-06-13,0.8044499279704206,1
2023-06-14,0.7972458987647153,1
2023-06-15,0.8024488087466136,1
2023-06-16,0.8104532856418417,1
2023-06-19,0.794844555696147,1
2023-06-20,0.7944443318513855,1
2023-06-21,0.7600250812019048,1
2023-06-22,0.7656282150285644,1
2023-06-23,0.7560228427542907,1
2023-06-26,0.7560228427542907,0
2023-06-27,0.7560228427542907,0
2023-06-28,0.7560228427542907,0
2023-06-29,0.7560228427542907,0
2023-06-30,0.7560228427542907,0
2023-07-03,0.7560228427542907,0
2023-07-04,0.7560228427542907,0
2023-07-05,0.7560228427542907,0
2023-07-06,0.7560228427542907,0
2023-07-07,0.7560228427542907,0
2023-07-10,0.7560228427542907,0
2023-07-11,0.7560228427542907,0
2023-07-12,0.7560228427542907,0
2023-07-13,0.7560228427542907,0
2023-07-14,0.7560228427542907,0
2023-07-17,0.7560228427542907,0
2023-07-18,0.7560228427542907,0
2023-07-19,0.7560228427542907,0
2023-07-20,0.7560228427542907,0
2023-07-21,0.7560228427542907,0
2023-07-24,0.7560228427542907,0
2023-07-25,0.7560228427542907,0
2023-07-26,0.7560228427542907,0
2023-07-27,0.7560228427542907,0
2023-07-28,0.7560228427542907,0
2023-07-31,0.7560228427542907,0
2023-08-01,0.7760058253821573,1
2023-08-02,0.7576880913066129,1
2023-08-03,0.7427008543357128,1
2023-08-04,0.744366102888035,1
2023-08-07,0.7810015710391239,1
2023-08-08,0.7427008543357128,1
2023-08-09,0.7576880913066127,1
2023-08-10,0.7493618485450017,1
2023-08-11,0.7393703572310684,1
2023-08-14,0.736039860126424,1
2023-08-16,0.7410356057833907,1
2023-08-17,0.7260483688124907,1
2023-08-18,0.7077306347369462,1
2023-08-21,0.7143916289462352,1
2023-08-22,0.7360398601264241,1
2023-08-23,0.7177221260508796,1
2023-08-24,0.7626838369635797,1
2023-08-25,0.7027348890799795,1
2023-08-28,0.7110611318415906,1
2023-08-29,0.7260483688124907,1
2023-08-30,0.7243831202601684,1
2023-08-31,0.714391628946235,1
2023-09-01,0.714391628946235,1
2023-09-04,0.7044001376323017,1
2023-09-05,0.7060653861846239,1
2023-09-06,0.7127263803939129,1
2023-09-07,0.7210526231555241,1
2023-09-08,0.7160568774985574,1
2023-09-11,0.7044001376323018,1
2023-09-12,0.7310441144694575,1
2023-09-13,0.7393703572310687,1
2023-09-14,0.7510270970973243,1
2023-09-15,0.7643490855159022,1
2023-09-18,0.7377051086787465,1
2023-09-19,0.7310441144694576,1
2023-09-20,0.7243831202601687,1
2023-09-21,0.6994043919753353,1
2023-09-22,0.6927433977660464,1
2023-09-25,0.6877476521090797,1
2023-09-26,0.6694299180335352,1
2023-09-27,0.6710951665858575,1
2023-10-04,0.6367910464080196,1
2023-10-05,0.6367910464080196,0
2023-10-06,0.6367910464080196,0
2023-10-10,0.6367910464080196,0
2023-10-11,0.6367910464080196,0
2023-10-12,0.6367910464080196,0
2023-10-13,0.6367910464080196,0
2023-10-16,0.6367910464080196,0
2023-10-17,0.6367910464080196,0
2023-10-18,0.6367910464080196,0
2023-10-19,0.6367910464080196,0
2023-10-20,0.6367910464080196,0
2023-10-23,0.6367910464080196,0
2023-10-24,0.6367910464080196,0
2023-10-25,0.6367910464080196,0
2023-10-26,0.6367910464080196,0
2023-10-27,0.6367910464080196,0
2023-10-30,0.6367910464080196,0
2023-10-31,0.6367910464080196,0
2023-11-01,0.6367910464080196,0
2023-11-02,0.6367910464080196,0
2023-11-03,0.6367910464080196,0
2023-11-06,0.6367910464080196,0
2023-11-07,0.6367910464080196,0
2023-11-08,0.6367910464080196,0
2023-11-09,0.6367910464080196,0
2023-11-10,0.6367910464080196,0
2023-11-13,0.6367910464080196,0
2023-11-14,0.6367910464080196,0
2023-11-15,0.6367910464080196,0
2023-11-16,0.6367910464080196,0
2023-11-17,0.6367910464080196,0
2023-11-20,0.6367910464080196,0
2023-11-21,0.6367910464080196,0
2023-11-22,0.6367910464080196,0
2023-11-23,0.6367910464080196,0
2023-11-24,0.6367910464080196,0
2023-11-27,0.6367910464080196,0
2023-11-28,0.6367910464080196,0
2023-11-29,0.6367910464080196,0
2023-11-30,0.6383254826644246,1
2023-12-01,0.6321877376388051,1
2023-12-04,0.645997663946449,1
2023-12-05,0.6536698452284734,1
2023-12-06,0.6552042814848782,1
2023-12-07,0.6521354089720685,1
2023-12-08,0.667479771536117,1
2023-12-11,0.667479771536117,1
2023-12-12,0.6552042814848781,1
2023-12-13,0.6552042814848781,1
2023-12-14,0.6843585703565706,1
2023-12-15,0.6935651878949998,1
2023-12-18,0.6843585703565706,1
2023-12-19,0.6828241341001656,1
2023-12-20,0.6766863890745461,1
2023-12-21,0.6644108990233072,1
2023-12-22,0.6598075902540926,1
2023-12-26,0.6613420265104976,1
2023-12-27,0.6843585703565706,1
2023-12-28,0.6874274428693803,1
2024-01-02,0.6981684966642143,1
2024-01-03,0.6812896978437608,1
2024-01-04,0.6843585703565706,1
2024-01-05,0.6766863890745461,1
2024-01-08,0.6950996241514046,1
2024-01-09,0.7043062416898338,1
2024-01-10,0.7089095504590484,1
2024-01-11,0.7104439867154533,1
2024-01-12,0.7073751142026435,1
2024-01-15,0.7043062416898338,1
2024-01-16,0.7058406779462386,1
2024-01-17,0.6720830803053316,1
2024-01-18,0.6644108990233073,1
2024-01-19,0.6613420265104976,1
2024-01-22,0.6659453352797122,1
2024-01-23,0.669014207792522,1
2024-01-24,0.669014207792522,1
2024-01-25,0.6552042814848781,1
2024-01-26,0.6644108990233073,1
2024-01-29,0.6506009727156634,1
2024-01-30,0.642928791433639,1
2024-01-31,0.6153089388183515,1
2024-02-01,0.621446683843971,1
2024-02-02,0.6797552615873559,1
2024-02-05,0.6383254826644245,1
2024-02-06,0.6306533013824002,1
2024-02-07,0.6275844288695904,1
2024-02-08,0.632187737638805,1
2024-02-13,0.632187737638805,0
2024-02-14,0.632187737638805,0
2024-02-15,0.632187737638805,0
2024-02-16,0.632187737638805,0
2024-02-19,0.632187737638805,0
2024-02-20,0.632187737638805,0
2024-02-21,0.632187737638805,0
2024-02-22,0.632187737638805,0
2024-02-23,0.632187737638805,0
2024-02-26,0.632187737638805,0
2024-02-27,0.632187737638805,0
2024-02-28,0.632187737638805,0
2024-02-29,0.632187737638805,0
2024-03-04,0.632187737638805,0
2024-03-05,0.632187737638805,0
2024-03-06,0.632187737638805,0
2024-03-07,0.632187737638805,0
2024-03-08,0.632187737638805,0
2024-03-11,0.632187737638805,0
2024-03-12,0.632187737638805,0
2024-03-13,0.632187737638805,0
2024-03-14,0.632187737638805,0
2024-03-15,0.632187737638805,0
2024-03-18,0.632187737638805,0
2024-03-19,0.632187737638805,0
2024-03-20,0.632187737638805,0
2024-03-21,0.632187737638805,0
2024-03-22,0.632187737638805,0
2024-03-25,0.632187737638805,0
2024-03-26,0.632187737638805,0
2024-03-27,0.632187737638805,0
2024-03-28,0.632187737638805,0
2024-03-29,0.632187737638805,0
2024-04-01,0.632187737638805,0
2024-04-02,0.632187737638805,0
2024-04-03,0.632187737638805,0
2024-04-04,0.632187737638805,0
2024-04-05,0.632187737638805,0
2024-04-08,0.632187737638805,0
2024-04-09,0.632187737638805,0
2024-04-11,0.632187737638805,0
2024-04-12,0.632187737638805,0
2024-04-15,0.632187737638805,0
2024-04-16,0.632187737638805,0
2024-04-17,0.632187737638805,0
2024-04-18,0.632187737638805,0
2024-04-19,0.632187737638805,0
2024-04-22,0.632187737638805,0
2024-04-23,0.632187737638805,0
2024-04-24,0.632187737638805,0
2024-04-25,0.632187737638805,0
2024-04-26,0.632187737638805,0
2024-04-29,0.632187737638805,0
2024-04-30,0.632187737638805,0
2024-05-02,0.632187737638805,0
2024-05-03,0.632187737638805,0
2024-05-07,0.632187737638805,0
2024-05-08,0.632187737638805,0
2024-05-09,0.632187737638805,0
2024-05-10,0.632187737638805,0
2024-05-13,0.632187737638805,0
2024-05-14,0.632187737638805,0
2024-05-16,0.632187737638805,0
2024-05-17,0.632187737638805,0
2024-05-20,0.632187737638805,0
2024-05-21,0.632187737638805,0
2024-05-22,0.632187737638805,0
2024-05-23,0.632187737638805,0
2024-05-24,0.632187737638805,0
2024-05-27,0.632187737638805,0
2024-05-28,0.632187737638805,0
2024-05-29,0.632187737638805,0
2024-05-30,0.632187737638805,0
2024-05-31,0.632187737638805,0
2024-06-03,0.632187737638805,0
2024-06-04,0.632187737638805,0
2024-06-05,0.632187737638805,0
2024-06-07,0.632187737638805,0
2024-06-10,0.632187737638805,0
2024-06-11,0.632187737638805,0
2024-06-12,0.632187737638805,0
2024-06-13,0.632187737638805,0
2024-06-14,0.632187737638805,0
2024-06-17,0.632187737638805,0
