datetime,equity,in_position
2021-08-09,0.9678188319427892,0
2021-08-10,0.9678188319427892,0
2021-08-11,0.9678188319427892,0
2021-08-12,0.9678188319427892,0
2021-08-13,0.9678188319427892,0
2021-08-17,0.9678188319427892,0
2021-08-18,0.9678188319427892,0
2021-08-19,0.9678188319427892,0
2021-08-20,0.9678188319427892,0
2021-08-23,0.9678188319427892,0
2021-08-24,0.9678188319427892,0
2021-08-25,0.9678188319427892,0
2021-08-26,0.9678188319427892,0
2021-08-27,0.9678188319427892,0
2021-08-30,0.9678188319427892,0
2021-08-31,0.9678188319427892,0
2021-09-01,0.9678188319427892,0
2021-09-02,0.9678188319427892,0
2021-09-03,0.9678188319427892,0
2021-09-06,0.9678188319427892,0
2021-09-07,0.9678188319427892,0
2021-09-08,0.9678188319427892,0
2021-09-09,0.9678188319427892,0
2021-09-10,0.9678188319427892,0
2021-09-13,0.9678188319427892,0
2021-09-14,0.9678188319427892,0
2021-09-15,0.9678188319427892,0
2021-09-16,0.9678188319427892,0
2021-09-17,0.9678188319427892,0
2021-09-23,0.9678188319427892,0
2021-09-24,0.9678188319427892,0
2021-09-27,0.9678188319427892,0
2021-09-28,0.9678188319427892,0
2021-09-29,0.9678188319427892,0
2021-09-30,0.9678188319427892,0
2021-10-01,0.9678188319427892,0
2021-10-05,0.9678188319427892,0
2021-10-06,0.9678188319427892,0
2021-10-07,0.9678188319427892,0
2021-10-08,0.9678188319427892,0
2021-10-12,0.9678188319427892,0
2021-10-13,0.9678188319427892,0
2021-10-14,0.9678188319427892,0
2021-10-15,0.9678188319427892,0
2021-10-18,0.9678188319427892,0
2021-10-19,0.9678188319427892,0
2021-10-20,0.9678188319427892,0
2021-10-21,0.9678188319427892,0
2021-10-22,0.9678188319427892,0
2021-10-25,0.9678188319427892,0
2021-10-26,0.9678188319427892,0
2021-10-27,0.9678188319427892,0
2021-10-28,0.9678188319427892,0
2021-10-29,0.9678188319427892,0
2021-11-01,0.9678188319427892,0
2021-11-02,0.9678188319427892,0
2021-11-03,0.9678188319427892,0
2021-11-04,0.9678188319427892,0
2021-11-05,0.9678188319427892,0
2021-11-08,0.9678188319427892,0
2021-11-09,0.9678188319427892,0
2021-11-10,0.9678188319427892,0
2021-11-11,0.9678188319427892,0
2021-11-12,0.9678188319427892,0
2021-11-15,0.9678188319427892,0
2021-11-16,0.9678188319427892,0
2021-11-17,0.9678188319427892,0
2021-11-18,0.9678188319427892,0
2021-11-19,0.9678188319427892,0
2021-11-22,0.9678188319427892,0
2021-11-23,0.9678188319427892,0
2021-11-24,0.9678188319427892,0
2021-11-25,0.9678188319427892,0
2021-11-26,0.9678188319427892,0
2021-11-29,0.9678188319427892,0
2021-11-30,0.9678188319427892,0
2021-12-01,0.9678188319427892,0
2021-12-02,0.9678188319427892,0
2021-12-03,0.9678188319427892,0
2021-12-06,0.9678188319427892,0
2021-12-07,0.9678188319427892,0
2021-12-08,0.9678188319427892,1
2021-12-09,0.9778221273633866,1
2021-12-10,0.9615667723049159,1
2021-12-13,0.9603163603773412,1
2021-12-14,0.9628171842324906,1
2021-12-15,0.9703196557979386,1
2021-12-16,0.9728204796530878,1
2021-12-17,0.9753213035082371,1
2021-12-20,0.9640675961600652,1
2021-12-21,0.9765717154358118,1
2021-12-22,0.9928270704942824,1
2021-12-23,0.9990791301321559,1
2021-12-24,1.006581601697604,1
2021-12-27,1.00283036591488,1
2021-12-28,1.0040807778424548,1
2021-12-29,0.9853245989288348,1
2021-12-30,0.9790725392909615,1
2022-01-04,0.9840741870012601,1
2022-01-05,0.9678188319427896,1
2022-01-06,0.9615667723049163,1
2022-01-07,0.9790725392909615,1
2022-01-10,0.9753213035082374,1
2022-01-11,0.9865750108564093,1
2022-01-12,0.9865750108564093,1
2022-01-13,0.9740708915806626,1
2022-01-14,0.9665684200152146,1
2022-01-17,0.969069243870364,1
2022-01-18,0.9628171842324906,1
2022-01-19,0.954064300739468,1
2022-01-20,0.9565651245946174,1
2022-01-21,0.9453114172464455,1
2022-01-24,0.9390593576085722,1
2022-01-25,0.9253048264052509,1
2022-01-26,0.9253048264052509,1
2022-01-27,0.891543704360735,1
2022-01-28,0.9165519429122284,1
2022-02-03,0.9165519429122284,1
2022-02-04,0.9253048264052511,1
2022-02-07,0.9128007071295046,1
2022-02-08,0.9128007071295046,1
2022-02-09,0.9128007071295046,1
2022-02-10,0.9128007071295046,0
2022-02-11,0.9128007071295046,0
2022-02-14,0.9128007071295046,0
2022-02-15,0.9128007071295046,0
2022-02-16,0.9128007071295046,0
2022-02-17,0.9128007071295046,0
2022-02-18,0.9128007071295046,0
2022-02-21,0.9128007071295046,0
2022-02-22,0.9128007071295046,0
2022-02-23,0.9128007071295046,0
2022-02-24,0.9128007071295046,0
2022-02-25,0.9128007071295046,0
2022-02-28,0.9128007071295046,0
2022-03-02,0.9128007071295046,0
2022-03-03,0.9128007071295046,0
2022-03-04,0.9128007071295046,0
2022-03-07,0.9128007071295046,0
2022-03-08,0.9128007071295046,0
2022-03-10,0.9128007071295046,0
2022-03-11,0.9128007071295046,0
2022-03-14,0.9128007071295046,0
2022-03-15,0.9128007071295046,0
2022-03-16,0.9128007071295046,0
2022-03-17,0.9128007071295046,0
2022-03-18,0.9128007071295046,0
2022-03-21,0.9128007071295046,0
2022-03-22,0.9128007071295046,0
2022-03-23,0.9128007071295046,0
2022-03-24,0.9128007071295046,0
2022-03-25,0.9128007071295046,0
2022-03-28,0.9128007071295046,0
2022-03-29,0.9128007071295046,0
2022-03-30,0.9128007071295046,0
2022-03-31,0.9128007071295046,0
2022-04-01,0.9128007071295046,0
2022-04-04,0.9128007071295046,0
2022-04-05,0.9128007071295046,0
2022-04-06,0.9128007071295046,0
2022-04-07,0.9128007071295046,0
2022-04-08,0.9128007071295046,0
2022-04-11,0.9128007071295046,0
2022-04-12,0.9128007071295046,0
2022-04-13,0.9128007071295046,0
2022-04-14,0.9128007071295046,0
2022-04-15,0.9128007071295046,0
2022-04-18,0.9128007071295046,0
2022-04-19,0.9128007071295046,0
2022-04-20,0.9128007071295046,0
2022-04-21,0.9128007071295046,0
2022-04-22,0.9128007071295046,0
2022-04-25,0.9128007071295046,0
2022-04-26,0.9128007071295046,0
2022-04-27,0.9128007071295046,0
2022-04-28,0.9128007071295046,0
2022-04-29,0.9128007071295046,0
2022-05-02,0.9128007071295046,0
2022-05-03,0.9128007071295046,0
2022-05-04,0.9128007071295046,0
2022-05-06,0.9128007071295046,0
2022-05-10,0.9128007071295046,0
2022-05-11,0.9128007071295046,0
2022-05-12,0.9128007071295046,0
2022-05-13,0.9128007071295046,0
2022-05-16,0.9128007071295046,0
2022-05-17,0.9128007071295046,0
2022-05-18,0.9128007071295046,0
2022-05-19,0.9128007071295046,0
2022-05-20,0.9128007071295046,0
2022-05-23,0.9128007071295046,0
2022-05-24,0.9128007071295046,0
2022-05-25,0.9128007071295046,0
2022-05-26,0.9128007071295046,0
2022-05-27,0.9128007071295046,0
2022-05-30,0.9128007071295046,0
2022-05-31,0.9128007071295046,0
2022-06-02,0.9128007071295046,0
2022-06-03,0.9128007071295046,0
2022-06-07,0.9128007071295046,0
2022-06-08,0.9128007071295046,0
2022-06-09,0.9128007071295046,0
2022-06-10,0.9128007071295046,0
2022-06-13,0.9128007071295046,0
2022-06-14,0.9128007071295046,0
2022-06-15,0.9128007071295046,0
2022-06-16,0.9128007071295046,0
2022-06-17,0.9128007071295046,0
2022-06-20,0.9128007071295046,0
2022-06-21,0.9128007071295046,0
2022-06-22,0.9128007071295046,0
2022-06-23,0.9128007071295046,0
2022-06-24,0.9128007071295046,0
2022-06-27,0.9128007071295046,0
2022-06-28,0.9128007071295046,0
2022-06-29,0.9128007071295046,0
2022-06-30,0.9128007071295046,0
2022-07-01,0.9128007071295046,0
2022-07-04,0.9128007071295046,0
2022-07-05,0.9128007071295046,0
2022-07-06,0.9128007071295046,0
2022-07-07,0.9128007071295046,0
2022-07-08,0.9128007071295046,0
2022-07-11,0.9128007071295046,0
2022-07-12,0.9128007071295046,0
2022-07-13,0.9128007071295046,0
2022-07-14,0.9128007071295046,0
2022-07-15,0.9128007071295046,0
2022-07-18,0.9128007071295046,0
2022-07-19,0.9128007071295046,0
2022-07-20,0.9128007071295046,0
2022-07-21,0.9128007071295046,0
2022-07-22,0.9128007071295046,0
2022-07-25,0.9128007071295046,0
2022-07-26,0.9128007071295046,0
2022-07-27,0.9128007071295046,0
2022-07-28,0.9128007071295046,0
2022-07-29,0.9128007071295046,0
2022-08-01,0.9128007071295046,0
2022-08-02,0.9128007071295046,0
2022-08-03,0.9128007071295046,0
2022-08-04,0.9128007071295046,0
2022-08-05,0.9128007071295046,0
2022-08-08,0.9128007071295046,0
2022-08-09,0.9128007071295046,0
2022-08-10,0.9128007071295046,0
2022-08-11,0.9128007071295046,0
2022-08-12,0.9128007071295046,0
2022-08-16,0.9128007071295046,0
2022-08-17,0.9128007071295046,0
2022-08-18,0.9128007071295046,0
2022-08-19,0.9128007071295046,0
2022-08-22,0.8993110415069011,1
2022-08-23,0.8858213758842975,1
2022-08-24,0.8843225241484527,1
2022-08-25,0.8948144862993664,1
2022-08-26,0.8993110415069009,1
2022-08-29,0.8783271172050732,1
2022-08-30,0.8813248206767629,1
2022-08-31,0.8948144862993664,1
2022-09-01,0.8753294137333836,1
2022-09-02,0.86183974811078,1
2022-09-05,0.8558443411674007,1
2022-09-06,0.8558443411674007,0
2022-09-07,0.8558443411674007,0
2022-09-08,0.8558443411674007,0
2022-09-13,0.8558443411674007,0
2022-09-14,0.8558443411674007,0
2022-09-15,0.8558443411674007,0
2022-09-16,0.8558443411674007,0
2022-09-19,0.8558443411674007,0
2022-09-20,0.8558443411674007,0
2022-09-21,0.8558443411674007,0
2022-09-22,0.8558443411674007,0
2022-09-23,0.8558443411674007,0
2022-09-26,0.8558443411674007,0
2022-09-27,0.8558443411674007,0
2022-09-28,0.8558443411674007,0
2022-09-29,0.8558443411674007,0
2022-09-30,0.8558443411674007,0
2022-10-04,0.8558443411674007,0
2022-10-05,0.8558443411674007,0
2022-10-06,0.8558443411674007,0
2022-10-07,0.8558443411674007,0
2022-10-11,0.8558443411674007,0
2022-10-12,0.8558443411674007,0
2022-10-13,0.8558443411674007,0
2022-10-14,0.8558443411674007,0
2022-10-17,0.8558443411674007,0
2022-10-18,0.8558443411674007,0
2022-10-19,0.8558443411674007,0
2022-10-20,0.8558443411674007,0
2022-10-21,0.8558443411674007,0
2022-10-24,0.8558443411674007,0
2022-10-25,0.8558443411674007,0
2022-10-26,0.8558443411674007,0
2022-10-27,0.8558443411674007,0
2022-10-28,0.8558443411674007,0
2022-10-31,0.8558443411674007,0
2022-11-01,0.8558443411674007,0
2022-11-02,0.8558443411674007,0
2022-11-03,0.8558443411674007,0
2022-11-04,0.8558443411674007,0
2022-11-07,0.8558443411674007,0
2022-11-08,0.8785910346203548,1
2022-11-09,0.8814343713019741,1
2022-11-10,0.85868767784902,1
2022-11-11,0.8942293863692609,1
2022-11-14,0.8800127029611645,1
2022-11-15,0.8871210446652128,1
2022-11-16,0.8913860496876417,1
2022-11-17,0.8729043612571163,1
2022-11-18,0.8785910346203549,1
2022-11-21,0.8729043612571163,1
2022-11-22,0.8615310145306393,1
2022-11-23,0.8672176878938779,1
2022-11-24,0.8729043612571163,1
2022-11-25,0.8672176878938778,1
2022-11-28,0.854422672826591,1
2022-11-29,0.8615310145306392,1
2022-11-30,0.8842777079835934,1
2022-12-01,0.8899643813468319,1
2022-12-02,0.8586876778490199,1
2022-12-05,0.8572660095082103,1
2022-12-06,0.8416276577593043,1
2022-12-07,0.8373626527368754,1
2022-12-08,0.8416276577593043,1
2022-12-09,0.8586876778490198,1
2022-12-12,0.845892662781733,1
2022-12-13,0.8487359994633523,1
2022-12-14,0.8601093461898294,1
2022-12-15,0.8430493261001137,1
2022-12-16,0.8458926627817329,1
2022-12-19,0.8458926627817329,1
2022-12-20,0.8330976477144463,1
2022-12-21,0.8245676376695884,1
2022-12-22,0.8402059894184944,1
2022-12-23,0.8259893060103981,1
2022-12-26,0.8231459693287789,1
2022-12-27,0.8259893060103981,1
2022-12-28,0.8046642808982535,1
2022-12-29,0.7861825924677281,1
2023-01-02,0.7861825924677281,0
2023-01-03,0.7861825924677281,0
2023-01-04,0.7861825924677281,0
2023-01-05,0.7861825924677281,0
2023-01-06,0.7861825924677281,0
2023-01-09,0.7861825924677281,0
2023-01-10,0.7861825924677281,0
2023-01-11,0.7861825924677281,0
2023-01-12,0.7861825924677281,0
2023-01-13,0.7861825924677281,0
2023-01-16,0.7861825924677281,0
2023-01-17,0.7861825924677281,0
2023-01-18,0.7861825924677281,0
2023-01-19,0.7861825924677281,0
2023-01-20,0.7861825924677281,0
2023-01-25,0.7861825924677281,0
2023-01-26,0.7861825924677281,0
2023-01-27,0.7861825924677281,0
2023-01-30,0.7861825924677281,0
2023-01-31,0.7861825924677281,0
2023-02-01,0.7810608817676127,1
2023-02-02,0.8130715736433345,1
2023-02-03,0.8130715736433345,1
2023-02-06,0.7887434478177859,1
2023-02-07,0.7938651585179015,1
2023-02-08,0.8079498629432191,1
2023-02-09,0.8105107182932768,1
2023-02-10,0.8053890075931613,1
2023-02-13,0.8053890075931613,1
2023-02-14,0.8092302906182479,1
2023-02-15,0.7964260138679592,1
2023-02-16,0.8156324289933924,1
2023-02-17,0.8015477245680748,1
2023-02-20,0.8028281522431037,1
2023-02-21,0.7951455861929304,1
2023-02-22,0.7823413094426417,1
2023-02-23,0.7938651585179016,1
2023-02-24,0.7849021647926996,1
2023-02-27,0.7746587433924685,1
2023-02-28,0.7759391710674973,1
2023-03-02,0.778500026417555,1
2023-03-03,0.7746587433924683,1
2023-03-06,0.787463020142757,1
2023-03-07,0.777219598742526,1
2023-03-08,0.7720978880424105,1
2023-03-09,0.7695370326923527,1
2023-03-10,0.7618544666421795,1
2023-03-13,0.7682566050173238,1
2023-03-14,0.7554523282670351,1
2023-03-15,0.7656957496672662,1
2023-03-16,0.7669761773422952,1
2023-03-17,0.7849021647926994,1
2023-03-20,0.7708174603673817,1
2023-03-21,0.7708174603673817,0
2023-03-22,0.7708174603673817,0
2023-03-23,0.7708174603673817,0
2023-03-24,0.7708174603673817,0
2023-03-27,0.7708174603673817,0
2023-03-28,0.7708174603673817,0
2023-03-29,0.7708174603673817,0
2023-03-30,0.7708174603673817,0
2023-03-31,0.7708174603673817,0
2023-04-03,0.7708174603673817,0
2023-04-04,0.7708174603673817,0
2023-04-05,0.7708174603673817,0
2023-04-06,0.7708174603673817,0
2023-04-07,0.7708174603673817,0
2023-04-10,0.7791185714790305,1
2023-04-11,0.7814903175109302,1
2023-04-12,0.7826761905268801,1
2023-04-13,0.7838620635428298,1
2023-04-14,0.7720033333833316,1
2023-04-17,0.7743750794152313,1
2023-04-18,0.7779326984630807,1
2023-04-19,0.7767468254471309,1
2023-04-20,0.7743750794152312,1
2023-04-21,0.7791185714790305,1
2023-04-24,0.7731892063992813,1
2023-04-25,0.7542152381440843,1
2023-04-26,0.7601446032238334,1
2023-04-27,0.7660739683035825,1
2023-04-28,0.7767468254471308,1
2023-05-02,0.7791185714790304,1
2023-05-03,0.775560952431181,1
2023-05-04,0.7720033333833315,1
2023-05-08,0.78149031751093,1
2023-05-09,0.7743750794152311,1
2023-05-10,0.7660739683035823,1
2023-05-11,0.7613304762397831,1
2023-05-12,0.7601446032238334,1
2023-05-15,0.7648880952876327,1
2023-05-16,0.7755609524311811,1
2023-05-17,0.7708174603673817,1
2023-05-18,0.7850479365587796,1
2023-05-19,0.8111371429096756,1
2023-05-22,0.8123230159256255,1
2023-05-23,0.8111371429096756,1
2023-05-24,0.8123230159256255,1
2023-05-25,0.815880634973475,1
2023-05-26,0.8336687302127221,1
2023-05-30,0.8573861905317184,1
2023-05-31,0.84671333338817,1
2023-06-01,0.840783968308421,1
2023-06-02,0.8562003175157685,1
2023-06-05,0.8502709524360194,1
2023-06-07,0.8419698413243707,1
2023-06-08,0.8407839683084208,1
2023-06-09,0.8538285714838688,1
2023-06-12,0.8419698413243707,1
2023-06-13,0.8538285714838688,1
2023-06-14,0.852642698467919,1
2023-06-15,0.8478992064041198,1
2023-06-16,0.8514568254519691,1
2023-06-19,0.8443415873562702,1
2023-06-20,0.8467133333881699,1
2023-06-21,0.8360404762446215,1
2023-06-22,0.84552746037222,1
2023-06-23,0.8490850794200696,1
2023-06-26,0.8585720635476682,1
2023-06-27,0.8609438095795678,1
2023-06-28,0.8621296825955176,1
2023-06-29,0.8585720635476681,1
2023-06-30,0.8562003175157684,1
2023-07-03,0.8656873016433668,1
2023-07-04,0.8656873016433668,1
2023-07-05,0.8538285714838686,1
2023-07-06,0.8490850794200694,1
2023-07-07,0.8289252381489225,1
2023-07-10,0.8241817460851232,1
2023-07-11,0.8478992064041195,1
2023-07-12,0.8526426984679187,1
2023-07-13,0.8526426984679187,1
2023-07-14,0.870430793707166,1
2023-07-17,0.8692449206912163,1
2023-07-18,0.8538285714838686,1
2023-07-19,0.8502709524360191,1
2023-07-20,0.8419698413243705,1
2023-07-21,0.8336687302127218,1
2023-07-24,0.8348546032286716,1
2023-07-25,0.8301111111648722,1
2023-07-26,0.8277393651329725,1
2023-07-27,0.8502709524360191,1
2023-07-28,0.8372263492605712,1
2023-07-31,0.8277393651329726,1
2023-08-01,0.8431557143403203,1
2023-08-02,0.8289252381489225,1
2023-08-03,0.8158806349734745,1
2023-08-04,0.8099512698937255,1
2023-08-07,0.8123230159256252,1
2023-08-08,0.8016501587820768,1
2023-08-09,0.8170665079894244,1
2023-08-10,0.8170665079894244,0
2023-08-11,0.8170665079894244,0
2023-08-14,0.8170665079894244,0
2023-08-16,0.8170665079894244,0
2023-08-17,0.8170665079894244,0
2023-08-18,0.8170665079894244,0
2023-08-21,0.8170665079894244,0
2023-08-22,0.8170665079894244,0
2023-08-23,0.8170665079894244,0
2023-08-24,0.8170665079894244,0
2023-08-25,0.8170665079894244,0
2023-08-28,0.8170665079894244,0
2023-08-29,0.8170665079894244,0
2023-08-30,0.8170665079894244,0
2023-08-31,0.8170665079894244,0
2023-09-01,0.8170665079894244,0
2023-09-04,0.8170665079894244,0
2023-09-05,0.8170665079894244,0
2023-09-06,0.8170665079894244,0
2023-09-07,0.8170665079894244,0
2023-09-08,0.8170665079894244,0
2023-09-11,0.8170665079894244,0
2023-09-12,0.8170665079894244,0
2023-09-13,0.8170665079894244,0
2023-09-14,0.8170665079894244,0
2023-09-15,0.8170665079894244,0
2023-09-18,0.8170665079894244,0
2023-09-19,0.8170665079894244,0
2023-09-20,0.8170665079894244,0
2023-09-21,0.8170665079894244,0
2023-09-22,0.8170665079894244,0
2023-09-25,0.8170665079894244,0
2023-09-26,0.8076478738915636,1
2023-09-27,0.8052932153670984,1
2023-10-04,0.794697252007005,1
2023-10-05,0.7852786179091442,1
2023-10-06,0.777037313073516,1
2023-10-10,0.7817466301224464,1
2023-10-11,0.8029385568426332,1
2023-10-12,0.8111798616782614,1
2023-10-13,0.8111798616782614,0
2023-10-16,0.8111798616782614,0
2023-10-17,0.8111798616782614,0
2023-10-18,0.8111798616782614,0
2023-10-19,0.8111798616782614,0
2023-10-20,0.8111798616782614,0
2023-10-23,0.8111798616782614,0
2023-10-24,0.8111798616782614,0
2023-10-25,0.8111798616782614,0
2023-10-26,0.8111798616782614,0
2023-10-27,0.8111798616782614,0
2023-10-30,0.8111798616782614,0
2023-10-31,0.8111798616782614,0
2023-11-01,0.8111798616782614,0
2023-11-02,0.8111798616782614,0
2023-11-03,0.8111798616782614,0
2023-11-06,0.8111798616782614,0
2023-11-07,0.8111798616782614,0
2023-11-08,0.7997386788619248,1
2023-11-09,0.8043151519884595,1
2023-11-10,0.8066033885517268,1
2023-11-13,0.8054592702700931,1
2023-11-14,0.8100357433966276,1
2023-11-15,0.826053399339499,1
2023-11-16,0.8329181090293009,1
2023-11-17,0.8294857541844,1
2023-11-20,0.8317739907476673,1
2023-11-21,0.832918109029301,1
2023-11-22,0.832918109029301,1
2023-11-23,0.8283416359027663,1
2023-11-24,0.8203328079313308,1
2023-11-27,0.8157563348047961,1
2023-11-28,0.8317739907476672,1
2023-11-29,0.8317739907476672,1
2023-11-30,0.8329181090293009,1
2023-12-01,0.8237651627762317,1
2023-12-04,0.8306298724660336,1
2023-12-05,0.8146122165231624,1
2023-12-06,0.8203328079313307,1
2023-12-07,0.8180445713680634,1
2023-12-08,0.8306298724660336,1
2023-12-11,0.8352063455925682,1
2023-12-12,0.8409269370007365,1
2023-12-13,0.832918109029301,1
2023-12-14,0.836350463874202,1
2023-12-15,0.8386387004374694,1
2023-12-18,0.8340622273109347,1
2023-12-19,0.839782818719103,1
2023-12-20,0.8558004746619741,1
2023-12-21,0.8580887112252413,1
2023-12-22,0.8683857757599442,1
2023-12-26,0.8763946037313799,1
2023-12-27,0.8924122596742511,1
2023-12-28,0.8981328510824194,1
2024-01-02,0.9107181521803895,1
2024-01-03,0.8809710768579145,1
2024-01-04,0.8763946037313799,1
2024-01-05,0.8763946037313799,1
2024-01-08,0.8752504854497463,1
2024-01-09,0.8546563563803404,1
2024-01-10,0.8420710552823703,1
2024-01-11,0.8374945821558356,1
2024-01-12,0.836350463874202,1
2024-01-15,0.8455034101272711,1
2024-01-16,0.8306298724660337,1
2024-01-17,0.8123239799598952,1
2024-01-18,0.8203328079313308,1
2024-01-19,0.8546563563803404,1
2024-01-22,0.8592328295068751,1
2024-01-23,0.8603769477885088,1
2024-01-24,0.846647528408905,1
2024-01-25,0.8477916466905387,1
2024-01-26,0.8397828187191032,1
2024-01-29,0.8512240015354399,1
2024-01-30,0.8500798832538062,1
2024-01-31,0.8317739907476677,1
2024-02-01,0.8420710552823706,1
2024-02-02,0.8603769477885091,1
2024-02-05,0.8500798832538062,1
2024-02-06,0.8512240015354399,1
2024-02-07,0.8580887112252418,1
2024-02-08,0.8477916466905389,1
2024-02-13,0.8603769477885091,1
2024-02-14,0.8466475284089053,1
2024-02-15,0.837494582155836,1
2024-02-16,0.8329181090293014,1
2024-02-19,0.844359291845638,1
2024-02-20,0.8386387004374697,1
2024-02-21,0.8352063455925687,1
2024-02-22,0.8363504638742024,1
2024-02-23,0.8363504638742024,0
2024-02-26,0.8363504638742024,0
2024-02-27,0.8363504638742024,0
2024-02-28,0.8363504638742024,0
2024-02-29,0.8363504638742024,0
2024-03-04,0.8363504638742024,0
2024-03-05,0.8363504638742024,0
2024-03-06,0.8363504638742024,0
2024-03-07,0.8363504638742024,0
2024-03-08,0.8363504638742024,0
2024-03-11,0.8363504638742024,0
2024-03-12,0.8363504638742024,0
2024-03-13,0.8363504638742024,0
2024-03-14,0.8363504638742024,0
2024-03-15,0.8363504638742024,0
2024-03-18,0.8363504638742024,0
2024-03-19,0.8363504638742024,0
2024-03-20,0.8363504638742024,0
2024-03-21,0.8363504638742024,0
2024-03-22,0.8363504638742024,0
2024-03-25,0.8363504638742024,0
2024-03-26,0.8363504638742024,0
2024-03-27,0.8353037173612184,1
2024-03-28,0.8457711824910582,1
2024-03-29,0.8625191266988019,1
2024-04-01,0.858332140646866,1
2024-04-02,0.8897345360363855,1
2024-04-03,0.8803138174195296,1
2024-04-04,0.8928747755753375,1
2024-04-05,0.8845008034714656,1
2024-04-08,0.8845008034714656,1
2024-04-09,0.8750800848546099,1
2024-04-11,0.8803138174195297,1
2024-04-12,0.8761268313675937,1
2024-04-15,0.860425633672834,1
2024-04-16,0.8373972103871864,1
2024-04-17,0.8258829987443626,1
2024-04-18,0.8332102243352504,1
2024-04-19,0.8122752940755708,1
2024-04-22,0.796574096380811,1
2024-04-23,0.7902936173029071,1
2024-04-24,0.8227427592054106,1
2024-04-25,0.7986675894067791,1
2024-04-26,0.8028545754587151,1
2024-04-29,0.8028545754587151,1
2024-04-30,0.8112285475625869,1
2024-05-02,0.8164622801275068,1
2024-05-03,0.8122752940755709,1
2024-05-07,0.8510049150559783,1
2024-05-08,0.8510049150559783,1
2024-05-09,0.8342569708482346,1
2024-05-10,0.8290232382833147,1
2024-05-13,0.8206492661794429,1
2024-05-14,0.8196025196664589,1
2024-05-16,0.8185557731534749,1
2024-05-17,0.8101818010496031,1
2024-05-20,0.8258829987443629,1
